Threat-Vulnerability Relationship Matrix,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26.1,Assigning a unique identifier to each entry,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26.2,Developing a Configuration Management Plan,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26.3,Recording all changes to a system's configuration,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26.4,Implementing a configuration control plan,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26.5,Life cycle assurance,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s7,Software for controlling system hardware/software configurations,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s7.1,Central Processing Unit Configuration Control,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s7.2,Check communication ports connected to the network,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s11,Trusted path,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s13,RAM resident application control program,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s14,Antivirus applications,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s14.1,Control of major operating system calls or specific malicious actions via TSR procedures,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s14.2,"Programs for scanning files, identifying the virus strain, identifying the type of infection, deleting infected files",X
M28,Network worm,V7,Untested software applications,2,pr9,Software development/update control,X
M28,Network worm,V7,Untested software applications,2,pr9.1,Setting the gold standard for software development,X
M28,Network worm,V7,Untested software applications,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M28,Network worm,V7,Untested software applications,2,pr9.3,Definition of system security features,X
M28,Network worm,V7,Untested software applications,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M28,Network worm,V7,Untested software applications,2,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M28,Network worm,V7,Untested software applications,2,pr9.6,Perform file access controls for analysts and programmers,X
M28,Network worm,V7,Untested software applications,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M28,Network worm,V7,Untested software applications,2,pr9.8,Functional tests on the correct functioning of safety procedures,X
M28,Network worm,V7,Untested software applications,2,pr9.9,Functional testing of security procedure vulnerabilities,X
M28,Network worm,V7,Untested software applications,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M28,Network worm,V7,Untested software applications,2,pr9.11,System Penetration Test,X
M28,Network worm,V7,Untested software applications,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M28,Network worm,V7,Untested software applications,2,pr9.13,Formal demonstrations of how the software works,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1,Identification and authentication,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.1,Password is not displayed on screen as you type,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.2,The password is case sensitive.,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.3,Password requires special characters,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.4,Password must contain at least one numeric character,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.5,Password must contain at least one alphabetic character,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.6,The password must not contain more than three consecutive numbers or letters,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.7,The password must not contain more than two consecutive identical numbers or letters,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.8,New passwords must always be entered twice to verify correct typing.,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.9,Encryption of passwords in transit on the network,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.10,Encryption of passwords stored on the host,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.11,Access blocked after n failed login attempts,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.12,Time-limited access,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.13,Viewing Last Login Messages,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.14,Disabling system messages,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.15,Periodic password change request,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.16,Request for a different password from the previous one each time it is changed,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.17,Creation of pronounceable passwords by the system,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.18,Password expiration control,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.19,Minimum password length assignment,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.20,Consecutive request for multiple passwords after entering userid,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.21,Check new user-generated passwords,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.22,Stop requesting the userid for a certain period of time after n failed login attempts,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.23,Identification of a user with a unique personal code,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.24,Inactive terminals lock the screen or log off after a predetermined period of time,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.25,Proxy account routing,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.26,User account routing,X
M28,Network worm,V9,Non-existent logical access procedures,4,s1.27,"The system does not warn the user that the userid is incorrect and still allows the password to be entered. After the password has been entered, it generically communicates that access has not been permitted",X
M28,Network worm,V9,Non-existent logical access procedures,4,s9,"Implementation of ""discretionary access control""",X
M28,Network worm,V9,Non-existent logical access procedures,4,s10,"Implementation of ""mandatory access control""",X
M28,Network worm,V8,Inadequate logical access control,4,s1,Identification and authentication,X
M28,Network worm,V8,Inadequate logical access control,4,s1.1,Password is not displayed on screen as you type,X
M28,Network worm,V8,Inadequate logical access control,4,s1.2,The password is case sensitive.,X
M28,Network worm,V8,Inadequate logical access control,4,s1.3,Password requires special characters,X
M28,Network worm,V8,Inadequate logical access control,4,s1.4,Password must contain at least one numeric character,X
M28,Network worm,V8,Inadequate logical access control,4,s1.5,Password must contain at least one alphabetic character,X
M28,Network worm,V8,Inadequate logical access control,4,s1.6,The password must not contain more than three consecutive numbers or letters,X
M28,Network worm,V8,Inadequate logical access control,4,s1.7,The password must not contain more than two consecutive identical numbers or letters,X
M28,Network worm,V8,Inadequate logical access control,4,s1.8,New passwords must always be entered twice to verify correct typing.,X
M28,Network worm,V8,Inadequate logical access control,4,s1.9,Encryption of passwords in transit on the network,X
M28,Network worm,V8,Inadequate logical access control,4,s1.10,Encryption of passwords stored on the host,X
M28,Network worm,V8,Inadequate logical access control,4,s1.11,Access blocked after n failed login attempts,X
M28,Network worm,V8,Inadequate logical access control,4,s1.12,Time-limited access,X
M28,Network worm,V8,Inadequate logical access control,4,s1.13,Viewing Last Login Messages,X
M28,Network worm,V8,Inadequate logical access control,4,s1.14,Disabling system messages,X
M28,Network worm,V8,Inadequate logical access control,4,s1.15,Periodic password change request,X
M28,Network worm,V8,Inadequate logical access control,4,s1.16,Request for a different password from the previous one each time it is changed,X
